firm,Dates,Price,Symbol,Date,Nifty50 prices,W
3IINFOTECH,2018-12-06,3.67,NIFTY50,2014-03-28,6695.9,[1.54115907]
3IINFOTECH,2018-12-07,3.67,NIFTY50,2014-03-31,6704.2,[1.54115907]
3IINFOTECH,2018-12-10,3.68,NIFTY50,2014-01-04,6721.05,[1.54329811]
3IINFOTECH,2018-12-11,3.69,NIFTY50,2014-02-04,6752.55,[1.54543258]
3IINFOTECH,2018-12-12,3.75,NIFTY50,2014-03-04,6736.1,[1.55814462]
3IINFOTECH,2018-12-13,3.71,NIFTY50,2014-04-04,6694.35,[1.54968791]
3IINFOTECH,2018-12-14,3.69,NIFTY50,2014-07-04,6695.05,[1.54543258]
3IINFOTECH,2018-12-17,3.62,NIFTY50,2014-09-04,6796.2,[1.53039471]
3IINFOTECH,2018-12-18,3.65,NIFTY50,2014-10-04,6796.4,[1.53686722]
3IINFOTECH,2018-12-19,3.74,NIFTY50,2014-11-04,6776.3,[1.55603714]
3IINFOTECH,2018-12-20,3.65,NIFTY50,2014-04-15,6733.1,[1.53686722]
3IINFOTECH,2018-12-21,3.62,NIFTY50,2014-04-16,6675.3,[1.53039471]
3IINFOTECH,2018-12-24,3.56,NIFTY50,2014-04-17,6779.4,[1.51732262]
3IINFOTECH,2018-12-25,3.56,NIFTY50,2014-04-21,6817.65,[1.51732262]
3IINFOTECH,2018-12-26,3.51,NIFTY50,2014-04-22,6815.35,[1.50629715]
3IINFOTECH,2018-12-27,3.54,NIFTY50,2014-04-23,6840.8,[1.51292701]
3IINFOTECH,2018-12-28,3.63,NIFTY50,2014-04-25,6782.75,[1.53255687]
3IINFOTECH,2018-12-31,3.64,NIFTY50,2014-04-28,6761.25,[1.53471437]
3IINFOTECH,2019-01-01,3.65,NIFTY50,2014-04-29,6715.25,[1.53686722]
3IINFOTECH,2019-01-02,3.66,NIFTY50,2014-04-30,6696.4,[1.53901545]
3IINFOTECH,2019-01-03,3.63,NIFTY50,2014-02-05,6694.8,[1.53255687]
3IINFOTECH,2019-01-04,3.64,NIFTY50,2014-05-05,6699.35,[1.53471437]
3IINFOTECH,2019-01-07,3.61,NIFTY50,2014-06-05,6715.3,[1.52822786]
3IINFOTECH,2019-01-08,3.57,NIFTY50,2014-07-05,6652.55,[1.5195132]
3IINFOTECH,2019-01-09,3.49,NIFTY50,2014-08-05,6659.85,[1.5018527]
3IINFOTECH,2019-01-10,3.52,NIFTY50,2014-09-05,6858.8,[1.50851199]
3IINFOTECH,2019-01-11,3.53,NIFTY50,2014-12-05,7014.25,[1.51072194]
3IINFOTECH,2019-01-14,3.48,NIFTY50,2014-05-13,7108.75,[1.49962305]
3IINFOTECH,2019-01-15,3.54,NIFTY50,2014-05-14,7108.75,[1.51292701]
3IINFOTECH,2019-01-16,3.61,NIFTY50,2014-05-15,7123.15,[1.52822786]
3IINFOTECH,2019-01-17,3.76,NIFTY50,2014-05-16,7203.0,[1.56024767]
3IINFOTECH,2019-01-18,3.92,NIFTY50,2014-05-19,7263.55,[1.59330853]
3IINFOTECH,2019-01-21,3.7,NIFTY50,2014-05-20,7275.5,[1.54756251]
3IINFOTECH,2019-01-22,3.57,NIFTY50,2014-05-21,7252.9,[1.5195132]
3IINFOTECH,2019-01-23,3.55,NIFTY50,2014-05-22,7276.4,[1.51512723]
3IINFOTECH,2019-01-24,3.51,NIFTY50,2014-05-23,7367.1,[1.50629715]
3IINFOTECH,2019-01-25,3.48,NIFTY50,2014-05-26,7359.05,[1.49962305]
3IINFOTECH,2019-01-28,3.36,NIFTY50,2014-05-27,7318.0,[1.47247206]
3IINFOTECH,2019-01-29,3.34,NIFTY50,2014-05-28,7329.65,[1.46787435]
3IINFOTECH,2019-01-30,3.36,NIFTY50,2014-05-29,7235.65,[1.47247206]
3IINFOTECH,2019-01-31,3.32,NIFTY50,2014-05-30,7229.95,[1.4632554]
3IINFOTECH,2019-02-01,3.32,NIFTY50,2014-02-06,7362.5,[1.4632554]
3IINFOTECH,2019-02-04,3.22,NIFTY50,2014-03-06,7415.85,[1.43983513]
3IINFOTECH,2019-02-05,3.12,NIFTY50,2014-04-06,7402.25,[1.41585316]
3IINFOTECH,2019-02-06,3.07,NIFTY50,2014-05-06,7474.1,[1.403643]
3IINFOTECH,2019-02-07,3.03,NIFTY50,2014-06-06,7583.4,[1.39376638]
3IINFOTECH,2019-02-08,2.96,NIFTY50,2014-09-06,7654.6,[1.37624403]
3IINFOTECH,2019-02-11,2.95,NIFTY50,2014-10-06,7656.4,[1.37371558]
3IINFOTECH,2019-02-12,2.86,NIFTY50,2014-11-06,7626.85,[1.35066718]
3IINFOTECH,2019-02-13,2.77,NIFTY50,2014-12-06,7649.9,[1.327075]
3IINFOTECH,2019-02-14,2.71,NIFTY50,2014-06-13,7542.1,[1.31103188]
3IINFOTECH,2019-02-15,2.74,NIFTY50,2014-06-16,7533.55,[1.31908561]
3IINFOTECH,2019-02-18,2.81,NIFTY50,2014-06-17,7631.7,[1.33762919]
3IINFOTECH,2019-02-19,2.92,NIFTY50,2014-06-18,7558.2,[1.36609165]
3IINFOTECH,2019-02-20,3.39,NIFTY50,2014-06-19,7540.7,[1.47932923]
3IINFOTECH,2019-02-21,3.26,NIFTY50,2014-06-20,7511.45,[1.44926916]
3IINFOTECH,2019-02-22,3.9,NIFTY50,2014-06-23,7493.35,[1.58923521]
3IINFOTECH,2019-02-25,3.76,NIFTY50,2014-06-24,7580.2,[1.56024767]
3IINFOTECH,2019-02-26,3.55,NIFTY50,2014-06-25,7569.25,[1.51512723]
3IINFOTECH,2019-02-27,3.44,NIFTY50,2014-06-26,7493.2,[1.49065438]
3IINFOTECH,2019-02-28,3.42,NIFTY50,2014-06-27,7508.8,[1.4861397]
3IINFOTECH,2019-03-01,3.53,NIFTY50,2014-06-30,7611.35,[1.51072194]
3IINFOTECH,2019-03-04,3.53,NIFTY50,2014-01-07,7634.7,[1.51072194]
3IINFOTECH,2019-03-05,3.72,NIFTY50,2014-02-07,7725.15,[1.5518088]
3IINFOTECH,2019-03-06,3.78,NIFTY50,2014-03-07,7714.8,[1.56444055]
3IINFOTECH,2019-03-07,3.69,NIFTY50,2014-04-07,7751.6,[1.54543258]
3IINFOTECH,2019-03-08,3.59,NIFTY50,2014-07-07,7787.15,[1.52388002]
3IINFOTECH,2019-03-11,3.65,NIFTY50,2014-08-07,7623.2,[1.53686722]
3IINFOTECH,2019-03-12,3.65,NIFTY50,2014-09-07,7585.0,[1.53686722]
3IINFOTECH,2019-03-13,3.52,NIFTY50,2014-10-07,7567.75,[1.50851199]
3IINFOTECH,2019-03-14,3.48,NIFTY50,2014-11-07,7459.6,[1.49962305]
3IINFOTECH,2019-03-15,3.82,NIFTY50,2014-07-14,7454.15,[1.57277393]
3IINFOTECH,2019-03-18,3.97,NIFTY50,2014-07-15,7526.65,[1.60341984]
3IINFOTECH,2019-03-19,3.88,NIFTY50,2014-07-16,7624.4,[1.58514522]
3IINFOTECH,2019-03-20,3.75,NIFTY50,2014-07-17,7640.45,[1.55814462]
3IINFOTECH,2019-03-21,3.75,NIFTY50,2014-07-18,7663.9,[1.55814462]
3IINFOTECH,2019-03-22,3.87,NIFTY50,2014-07-21,7684.2,[1.58309394]
3IINFOTECH,2019-03-25,3.81,NIFTY50,2014-07-22,7767.85,[1.57069708]
3IINFOTECH,2019-03-26,3.83,NIFTY50,2014-07-23,7795.75,[1.57484647]
3IINFOTECH,2019-03-27,3.8,NIFTY50,2014-07-24,7830.6,[1.56861592]
3IINFOTECH,2019-03-28,3.8,NIFTY50,2014-07-25,7790.45,[1.56861592]
3IINFOTECH,2019-03-29,3.84,NIFTY50,2014-07-28,7748.7,[1.57691472]
3IINFOTECH,2019-04-01,3.84,NIFTY50,2014-07-30,7791.4,[1.57691472]
3IINFOTECH,2019-04-02,3.77,NIFTY50,2014-07-31,7721.3,[1.5623463]
3IINFOTECH,2019-04-03,3.71,NIFTY50,2014-01-08,7602.6,[1.54968791]
3IINFOTECH,2019-04-04,3.68,NIFTY50,2014-04-08,7683.65,[1.54329811]
3IINFOTECH,2019-04-05,3.92,NIFTY50,2014-05-08,7746.55,[1.59330853]
3IINFOTECH,2019-04-08,3.8,NIFTY50,2014-06-08,7672.05,[1.56861592]
3IINFOTECH,2019-04-09,3.8,NIFTY50,2014-07-08,7649.25,[1.56861592]
3IINFOTECH,2019-04-10,3.74,NIFTY50,2014-08-08,7568.55,[1.55603714]
3IINFOTECH,2019-04-11,3.77,NIFTY50,2014-11-08,7625.95,[1.5623463]
3IINFOTECH,2019-04-12,3.74,NIFTY50,2014-12-08,7727.05,[1.55603714]
3IINFOTECH,2019-04-15,3.74,NIFTY50,2014-08-13,7739.55,[1.55603714]
3IINFOTECH,2019-04-16,3.76,NIFTY50,2014-08-14,7791.7,[1.56024767]
3IINFOTECH,2019-04-17,3.76,NIFTY50,2014-08-18,7874.25,[1.56024767]
3IINFOTECH,2019-04-18,4.41,NIFTY50,2014-08-19,7897.5,[1.68824909]
3IINFOTECH,2019-04-19,4.41,NIFTY50,2014-08-20,7875.3,[1.68824909]
3IINFOTECH,2019-04-22,4.08,NIFTY50,2014-08-21,7891.1,[1.62531126]
3IINFOTECH,2019-04-23,4.14,NIFTY50,2014-08-22,7913.2,[1.63705308]
3IINFOTECH,2019-04-24,4.14,NIFTY50,2014-08-25,7906.3,[1.63705308]
3IINFOTECH,2019-04-25,4.08,NIFTY50,2014-08-26,7904.75,[1.62531126]
3IINFOTECH,2019-04-26,3.97,NIFTY50,2014-08-27,7936.05,[1.60341984]
3IINFOTECH,2019-04-29,3.97,NIFTY50,2014-08-28,7954.35,[1.60341984]
3IINFOTECH,2019-04-30,3.77,NIFTY50,2014-01-09,8027.7,[1.5623463]
3IINFOTECH,2019-05-01,3.77,NIFTY50,2014-02-09,8083.05,[1.5623463]
3IINFOTECH,2019-05-02,3.73,NIFTY50,2014-03-09,8114.6,[1.5539252]
3IINFOTECH,2019-05-03,3.91,NIFTY50,2014-04-09,8095.95,[1.59127394]
3IINFOTECH,2019-05-06,3.83,NIFTY50,2014-05-09,8086.85,[1.57484647]
3IINFOTECH,2019-05-07,3.81,NIFTY50,2014-08-09,8173.9,[1.57069708]
3IINFOTECH,2019-05-08,3.93,NIFTY50,2014-09-09,8152.95,[1.59533899]
3IINFOTECH,2019-05-09,3.87,NIFTY50,2014-10-09,8094.1,[1.58309394]
3IINFOTECH,2019-05-10,3.74,NIFTY50,2014-11-09,8085.7,[1.55603714]
3IINFOTECH,2019-05-13,3.6,NIFTY50,2014-12-09,8105.5,[1.5260563]
3IINFOTECH,2019-05-14,3.65,NIFTY50,2014-09-15,8042.0,[1.53686722]
3IINFOTECH,2019-05-15,3.65,NIFTY50,2014-09-16,7932.9,[1.53686722]
3IINFOTECH,2019-05-16,3.54,NIFTY50,2014-09-17,7975.5,[1.51292701]
3IINFOTECH,2019-05-17,3.41,NIFTY50,2014-09-18,8114.75,[1.48387469]
3IINFOTECH,2019-05-20,3.66,NIFTY50,2014-09-19,8121.45,[1.53901545]
3IINFOTECH,2019-05-21,3.59,NIFTY50,2014-09-22,8146.3,[1.52388002]
3IINFOTECH,2019-05-22,3.58,NIFTY50,2014-09-23,8017.55,[1.521699]
3IINFOTECH,2019-05-23,3.5,NIFTY50,2014-09-24,8002.4,[1.5040774]
3IINFOTECH,2019-05-24,3.56,NIFTY50,2014-09-25,7911.85,[1.51732262]
3IINFOTECH,2019-05-27,3.63,NIFTY50,2014-09-26,7968.85,[1.53255687]
3IINFOTECH,2019-05-28,3.66,NIFTY50,2014-09-29,7958.9,[1.53901545]
3IINFOTECH,2019-05-29,3.6,NIFTY50,2014-09-30,7964.8,[1.5260563]
3IINFOTECH,2019-05-30,3.53,NIFTY50,2014-01-10,7945.55,[1.51072194]
3IINFOTECH,2019-05-31,3.5,NIFTY50,2014-07-10,7852.4,[1.5040774]
3IINFOTECH,2019-06-03,3.5,NIFTY50,2014-08-10,7842.7,[1.5040774]
3IINFOTECH,2019-06-04,3.53,NIFTY50,2014-09-10,7960.55,[1.51072194]
3IINFOTECH,2019-06-05,3.53,NIFTY50,2014-10-10,7859.95,[1.51072194]
3IINFOTECH,2019-06-06,3.36,NIFTY50,2014-10-13,7884.25,[1.47247206]
3IINFOTECH,2019-06-07,3.35,NIFTY50,2014-10-14,7864.0,[1.47017585]
3IINFOTECH,2019-06-10,3.3,NIFTY50,2014-10-16,7748.2,[1.45861502]
3IINFOTECH,2019-06-11,3.64,NIFTY50,2014-10-17,7779.7,[1.53471437]
3IINFOTECH,2019-06-12,3.56,NIFTY50,2014-10-20,7879.4,[1.51732262]
3IINFOTECH,2019-06-13,3.44,NIFTY50,2014-10-21,7927.75,[1.49065438]
3IINFOTECH,2019-06-14,3.38,NIFTY50,2014-10-22,7995.9,[1.47704872]
3IINFOTECH,2019-06-17,3.29,NIFTY50,2014-10-23,8014.55,[1.45628673]
3IINFOTECH,2019-06-18,3.28,NIFTY50,2014-10-27,7991.7,[1.45395301]
3IINFOTECH,2019-06-19,3.26,NIFTY50,2014-10-28,8027.6,[1.44926916]
3IINFOTECH,2019-06-20,3.28,NIFTY50,2014-10-29,8090.45,[1.45395301]
3IINFOTECH,2019-06-21,3.27,NIFTY50,2014-10-30,8169.2,[1.45161383]
3IINFOTECH,2019-06-24,3.21,NIFTY50,2014-10-31,8322.2,[1.43746265]
3IINFOTECH,2019-06-25,3.3,NIFTY50,2014-03-11,8324.15,[1.45861502]
3IINFOTECH,2019-06-26,3.32,NIFTY50,2014-05-11,8338.3,[1.4632554]
3IINFOTECH,2019-06-27,3.3,NIFTY50,2014-07-11,8337.0,[1.45861502]
3IINFOTECH,2019-06-28,3.29,NIFTY50,2014-10-11,8344.25,[1.45628673]
3IINFOTECH,2019-07-01,3.3,NIFTY50,2014-11-11,8362.65,[1.45861502]
3IINFOTECH,2019-07-02,3.29,NIFTY50,2014-12-11,8383.3,[1.45628673]
3IINFOTECH,2019-07-03,3.27,NIFTY50,2014-11-13,8357.85,[1.45161383]
3IINFOTECH,2019-07-04,3.29,NIFTY50,2014-11-14,8389.9,[1.45628673]
3IINFOTECH,2019-07-05,3.21,NIFTY50,2014-11-17,8430.75,[1.43746265]
3IINFOTECH,2019-07-08,3.09,NIFTY50,2014-11-18,8425.9,[1.40854497]
3IINFOTECH,2019-07-09,3.28,NIFTY50,2014-11-19,8382.3,[1.45395301]
3IINFOTECH,2019-07-10,3.26,NIFTY50,2014-11-20,8401.9,[1.44926916]
3IINFOTECH,2019-07-11,2.96,NIFTY50,2014-11-21,8477.35,[1.37624403]
3IINFOTECH,2019-07-12,3.14,NIFTY50,2014-11-24,8530.15,[1.42069579]
3IINFOTECH,2019-07-15,2.81,NIFTY50,2014-11-25,8463.1,[1.33762919]
3IINFOTECH,2019-07-16,2.69,NIFTY50,2014-11-26,8475.75,[1.30562646]
3IINFOTECH,2019-07-17,2.69,NIFTY50,2014-11-27,8494.2,[1.30562646]
3IINFOTECH,2019-07-18,2.58,NIFTY50,2014-11-28,8588.25,[1.2753628]
3IINFOTECH,2019-07-19,2.6,NIFTY50,2014-01-12,8555.9,[1.28093385]
3IINFOTECH,2019-07-22,2.64,NIFTY50,2014-02-12,8524.7,[1.29198368]
3IINFOTECH,2019-07-23,2.58,NIFTY50,2014-03-12,8537.65,[1.2753628]
3IINFOTECH,2019-07-24,2.53,NIFTY50,2014-04-12,8564.4,[1.26129787]
3IINFOTECH,2019-07-25,2.45,NIFTY50,2014-05-12,8538.3,[1.23837423]
3IINFOTECH,2019-07-26,2.58,NIFTY50,2014-08-12,8438.25,[1.2753628]
3IINFOTECH,2019-07-29,2.44,NIFTY50,2014-09-12,8340.7,[1.23547147]
3IINFOTECH,2019-07-30,2.36,NIFTY50,2014-10-12,8355.65,[1.21194097]
3IINFOTECH,2019-07-31,2.27,NIFTY50,2014-11-12,8292.9,[1.18478998]
3IINFOTECH,2019-08-01,2.26,NIFTY50,2014-12-12,8224.1,[1.1817272]
3IINFOTECH,2019-08-02,2.23,NIFTY50,2014-12-15,8219.6,[1.17248214]
3IINFOTECH,2019-08-05,2.23,NIFTY50,2014-12-16,8067.6,[1.17248214]
3IINFOTECH,2019-08-06,2.27,NIFTY50,2014-12-17,8029.8,[1.18478998]
3IINFOTECH,2019-08-07,2.15,NIFTY50,2014-12-18,8159.3,[1.14740245]
3IINFOTECH,2019-08-08,2.14,NIFTY50,2014-12-19,8225.2,[1.1442228]
3IINFOTECH,2019-08-09,2.04,NIFTY50,2014-12-22,8324.0,[1.11185752]
3IINFOTECH,2019-08-12,2.04,NIFTY50,2014-12-23,8267.0,[1.11185752]
3IINFOTECH,2019-08-13,1.96,NIFTY50,2014-12-24,8174.1,[1.08518927]
3IINFOTECH,2019-08-14,1.97,NIFTY50,2014-12-26,8200.7,[1.08856195]
3IINFOTECH,2019-08-15,1.97,NIFTY50,2014-12-29,8246.3,[1.08856195]
3IINFOTECH,2019-08-16,2.0,NIFTY50,2014-12-30,8248.25,[1.09861229]
3IINFOTECH,2019-08-19,1.98,NIFTY50,2014-12-31,8282.7,[1.0919233]
3IINFOTECH,2019-08-20,1.95,NIFTY50,2015-01-01,8284.0,[1.08180517]
3IINFOTECH,2019-08-21,1.93,NIFTY50,2015-02-01,8395.45,[1.07500242]
3IINFOTECH,2019-08-22,1.85,NIFTY50,2015-05-01,8378.4,[1.04731899]
3IINFOTECH,2019-08-23,1.69,NIFTY50,2015-06-01,8127.35,[0.98954119]
3IINFOTECH,2019-08-26,1.73,NIFTY50,2015-07-01,8102.1,[1.00430161]
3IINFOTECH,2019-08-27,1.74,NIFTY50,2015-08-01,8234.6,[1.00795792]
3IINFOTECH,2019-08-28,1.73,NIFTY50,2015-09-01,8284.5,[1.00430161]
3IINFOTECH,2019-08-29,1.72,NIFTY50,2015-12-01,8323.0,[1.00063188]
3IINFOTECH,2019-08-30,1.73,NIFTY50,2015-01-13,8299.4,[1.00430161]
3IINFOTECH,2019-09-02,1.73,NIFTY50,2015-01-14,8277.55,[1.00430161]
3IINFOTECH,2019-09-03,1.74,NIFTY50,2015-01-15,8494.15,[1.00795792]
3IINFOTECH,2019-09-04,1.75,NIFTY50,2015-01-16,8513.8,[1.01160091]
3IINFOTECH,2019-09-05,1.74,NIFTY50,2015-01-19,8550.7,[1.00795792]
3IINFOTECH,2019-09-06,1.96,NIFTY50,2015-01-20,8695.6,[1.08518927]
3IINFOTECH,2019-09-09,2.35,NIFTY50,2015-01-21,8729.5,[1.20896035]
3IINFOTECH,2019-09-10,2.35,NIFTY50,2015-01-22,8761.4,[1.20896035]
3IINFOTECH,2019-09-11,2.49,NIFTY50,2015-01-23,8835.6,[1.24990174]
3IINFOTECH,2019-09-12,2.37,NIFTY50,2015-01-27,8910.5,[1.21491274]
3IINFOTECH,2019-09-13,2.29,NIFTY50,2015-01-28,8914.3,[1.19088756]
3IINFOTECH,2019-09-16,2.28,NIFTY50,2015-01-29,8952.35,[1.18784342]
3IINFOTECH,2019-09-17,2.27,NIFTY50,2015-01-30,8808.9,[1.18478998]
3IINFOTECH,2019-09-18,2.38,NIFTY50,2015-02-02,8797.4,[1.21787571]
3IINFOTECH,2019-09-19,2.15,NIFTY50,2015-03-02,8756.55,[1.14740245]
3IINFOTECH,2019-09-20,2.08,NIFTY50,2015-04-02,8723.7,[1.1249296]
3IINFOTECH,2019-09-23,2.16,NIFTY50,2015-05-02,8711.7,[1.15057203]
3IINFOTECH,2019-09-24,2.16,NIFTY50,2015-06-02,8661.05,[1.15057203]
3IINFOTECH,2019-09-25,2.19,NIFTY50,2015-09-02,8526.35,[1.16002092]
3IINFOTECH,2019-09-26,2.15,NIFTY50,2015-10-02,8565.55,[1.14740245]
3IINFOTECH,2019-09-27,2.09,NIFTY50,2015-11-02,8627.4,[1.12817109]
3IINFOTECH,2019-09-30,2.03,NIFTY50,2015-12-02,8711.55,[1.10856262]
3IINFOTECH,2019-10-01,1.96,NIFTY50,2015-02-13,8805.5,[1.08518927]
3IINFOTECH,2019-10-02,1.96,NIFTY50,2015-02-16,8809.35,[1.08518927]
3IINFOTECH,2019-10-03,1.99,NIFTY50,2015-02-18,8869.1,[1.09527339]
3IINFOTECH,2019-10-04,1.96,NIFTY50,2015-02-19,8895.3,[1.08518927]
3IINFOTECH,2019-10-07,1.98,NIFTY50,2015-02-20,8833.6,[1.0919233]
3IINFOTECH,2019-10-08,1.98,NIFTY50,2015-02-23,8754.95,[1.0919233]
3IINFOTECH,2019-10-09,2.09,NIFTY50,2015-02-24,8762.1,[1.12817109]
3IINFOTECH,2019-10-10,2.09,NIFTY50,2015-02-25,8767.25,[1.12817109]
3IINFOTECH,2019-10-11,2.04,NIFTY50,2015-02-26,8683.85,[1.11185752]
3IINFOTECH,2019-10-14,2.03,NIFTY50,2015-02-27,8844.6,[1.10856262]
3IINFOTECH,2019-10-15,2.02,NIFTY50,2015-02-28,8901.85,[1.10525683]
3IINFOTECH,2019-10-16,2.02,NIFTY50,2015-02-03,8956.75,[1.10525683]
3IINFOTECH,2019-10-17,2.06,NIFTY50,2015-03-03,8996.25,[1.11841492]
3IINFOTECH,2019-10-18,2.21,NIFTY50,2015-04-03,8922.65,[1.16627094]
3IINFOTECH,2019-10-21,2.21,NIFTY50,2015-05-03,8937.75,[1.16627094]
3IINFOTECH,2019-10-22,2.15,NIFTY50,2015-09-03,8756.75,[1.14740245]
3IINFOTECH,2019-10-23,2.07,NIFTY50,2015-10-03,8712.05,[1.12167756]
3IINFOTECH,2019-10-24,2.04,NIFTY50,2015-11-03,8699.95,[1.11185752]
3IINFOTECH,2019-10-25,1.98,NIFTY50,2015-12-03,8776.0,[1.0919233]
3IINFOTECH,2019-10-28,2.12,NIFTY50,2015-03-13,8647.75,[1.137833]
3IINFOTECH,2019-10-29,2.07,NIFTY50,2015-03-16,8633.15,[1.12167756]
3IINFOTECH,2019-10-30,2.04,NIFTY50,2015-03-17,8723.3,[1.11185752]
3IINFOTECH,2019-10-31,1.97,NIFTY50,2015-03-18,8685.9,[1.08856195]
3IINFOTECH,2019-11-01,2.02,NIFTY50,2015-03-19,8634.65,[1.10525683]
3IINFOTECH,2019-11-04,1.99,NIFTY50,2015-03-20,8570.9,[1.09527339]
3IINFOTECH,2019-11-05,2.0,NIFTY50,2015-03-23,8550.9,[1.09861229]
3IINFOTECH,2019-11-06,2.0,NIFTY50,2015-03-24,8542.95,[1.09861229]
3IINFOTECH,2019-11-07,2.0,NIFTY50,2015-03-25,8530.8,[1.09861229]
3IINFOTECH,2019-11-08,1.98,NIFTY50,2015-03-26,8342.15,[1.0919233]
3IINFOTECH,2019-11-11,2.0,NIFTY50,2015-03-27,8341.4,[1.09861229]
3IINFOTECH,2019-11-12,2.0,NIFTY50,2015-03-30,8492.3,[1.09861229]
3IINFOTECH,2019-11-13,1.95,NIFTY50,2015-03-31,8491.0,[1.08180517]
3IINFOTECH,2019-11-14,1.92,NIFTY50,2015-01-04,8586.25,[1.07158362]
3IINFOTECH,2019-11-15,1.9,NIFTY50,2015-06-04,8659.9,[1.06471074]
3IINFOTECH,2019-11-18,1.91,NIFTY50,2015-07-04,8660.3,[1.06815308]
3IINFOTECH,2019-11-19,1.92,NIFTY50,2015-08-04,8714.4,[1.07158362]
3IINFOTECH,2019-11-20,1.96,NIFTY50,2015-09-04,8778.3,[1.08518927]
3IINFOTECH,2019-11-21,1.95,NIFTY50,2015-10-04,8780.35,[1.08180517]
3IINFOTECH,2019-11-22,1.99,NIFTY50,2015-04-13,8834.0,[1.09527339]
3IINFOTECH,2019-11-25,1.99,NIFTY50,2015-04-15,8750.2,[1.09527339]
3IINFOTECH,2019-11-26,1.96,NIFTY50,2015-04-16,8706.7,[1.08518927]
3IINFOTECH,2019-11-27,1.99,NIFTY50,2015-04-17,8606.0,[1.09527339]
3IINFOTECH,2019-11-28,1.99,NIFTY50,2015-04-20,8448.1,[1.09527339]
3IINFOTECH,2019-11-29,1.96,NIFTY50,2015-04-21,8377.75,[1.08518927]
3IINFOTECH,2019-12-02,1.94,NIFTY50,2015-04-22,8429.7,[1.07840958]
3IINFOTECH,2019-12-03,1.97,NIFTY50,2015-04-23,8398.3,[1.08856195]
3IINFOTECH,2019-12-04,1.98,NIFTY50,2015-04-24,8305.25,[1.0919233]
3IINFOTECH,2019-12-05,1.99,NIFTY50,2015-04-27,8213.8,[1.09527339]
3IINFOTECH,2019-12-06,1.97,NIFTY50,2015-04-28,8285.6,[1.08856195]
3IINFOTECH,2019-12-09,1.96,NIFTY50,2015-04-29,8239.75,[1.08518927]
3IINFOTECH,2019-12-10,1.95,NIFTY50,2015-04-30,8181.5,[1.08180517]
3IINFOTECH,2019-12-11,1.94,NIFTY50,2015-04-05,8331.95,[1.07840958]
3IINFOTECH,2019-12-12,1.97,NIFTY50,2015-05-05,8324.8,[1.08856195]
3IINFOTECH,2019-12-13,1.98,NIFTY50,2015-06-05,8097.0,[1.0919233]
3IINFOTECH,2019-12-16,2.09,NIFTY50,2015-07-05,8057.3,[1.12817109]
3IINFOTECH,2019-12-17,2.04,NIFTY50,2015-08-05,8191.5,[1.11185752]
3IINFOTECH,2019-12-18,2.01,NIFTY50,2015-11-05,8325.25,[1.10194008]
3IINFOTECH,2019-12-19,2.02,NIFTY50,2015-12-05,8126.95,[1.10525683]
3IINFOTECH,2019-12-20,1.98,NIFTY50,2015-05-13,8235.45,[1.0919233]
3IINFOTECH,2019-12-23,2.04,NIFTY50,2015-05-14,8224.2,[1.11185752]
3IINFOTECH,2019-12-24,1.97,NIFTY50,2015-05-15,8262.35,[1.08856195]
3IINFOTECH,2019-12-25,1.97,NIFTY50,2015-05-18,8373.65,[1.08856195]
3IINFOTECH,2019-12-26,1.98,NIFTY50,2015-05-19,8365.65,[1.0919233]
3IINFOTECH,2019-12-27,1.97,NIFTY50,2015-05-20,8423.25,[1.08856195]
3IINFOTECH,2019-12-30,2.03,NIFTY50,2015-05-21,8421.0,[1.10856262]
3IINFOTECH,2019-12-31,1.99,NIFTY50,2015-05-22,8458.95,[1.09527339]
3IINFOTECH,2020-01-01,2.01,NIFTY50,2015-05-25,8370.25,[1.10194008]
3IINFOTECH,2020-01-02,2.1,NIFTY50,2015-05-26,8339.35,[1.13140211]
3IINFOTECH,2020-01-03,2.28,NIFTY50,2015-05-27,8334.6,[1.18784342]
3IINFOTECH,2020-01-06,2.15,NIFTY50,2015-05-28,8319.0,[1.14740245]
3IINFOTECH,2020-01-07,2.28,NIFTY50,2015-05-29,8433.65,[1.18784342]
3IINFOTECH,2020-01-08,2.72,NIFTY50,2015-01-06,8433.4,[1.31372367]
3IINFOTECH,2020-01-09,2.55,NIFTY50,2015-02-06,8236.45,[1.2669476]
3IINFOTECH,2020-01-10,2.39,NIFTY50,2015-03-06,8135.1,[1.22082992]
3IINFOTECH,2020-01-13,2.48,NIFTY50,2015-04-06,8130.65,[1.24703229]
3IINFOTECH,2020-01-14,2.55,NIFTY50,2015-05-06,8114.7,[1.2669476]
3IINFOTECH,2020-01-15,2.44,NIFTY50,2015-08-06,8044.15,[1.23547147]
3IINFOTECH,2020-01-16,2.37,NIFTY50,2015-09-06,8022.4,[1.21491274]
3IINFOTECH,2020-01-17,2.36,NIFTY50,2015-10-06,8124.45,[1.21194097]
3IINFOTECH,2020-01-20,2.49,NIFTY50,2015-11-06,7965.35,[1.24990174]
3IINFOTECH,2020-01-21,2.49,NIFTY50,2015-12-06,7982.9,[1.24990174]
3IINFOTECH,2020-01-22,2.42,NIFTY50,2015-06-15,8013.9,[1.22964055]
3IINFOTECH,2020-01-23,2.47,NIFTY50,2015-06-16,8047.3,[1.24415459]
3IINFOTECH,2020-01-24,2.45,NIFTY50,2015-06-17,8091.55,[1.23837423]
